Prestwick Chemical Library ID	Compound Name	Subset	Well	Plate1	Plate2	Plate3	Plate4	NonInfectedToxHit	UZH_mean_numberOfNucleiHit	UZH_mean_numberOfInfectedNucleiHit	UZH_mean_infectionIndexHit	UZH_mean_numberOfPlaquesHit	UZH_mean_totalVirusIntensityHit	UZH_mean_numberOfNuclei_normalized	UZH_mean_numberOfInfectedNuclei_normalized	UZH_mean_infectionIndex_normalized	UZH_mean_numberOfPlaques_normalized	UZH_mean_totalVirusIntensity_normalized	Validation_ongoing
Prestw-1465	Tramadol hydrochloride	B	G5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.072628852	1.006460755	0.938800563	0.99732545	0.949419227	
Prestw-1467	Troglitazone	B	H5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.015243861	0.806972525	0.794580311	0.914977477	0.763293827	
Prestw-1469	Mercaptopurine	B	I5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.039207503	0.947210816	0.91612846	1.015625	0.822629511	
Prestw-1471	Amfepramone hydrochloride	B	K5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.086262509	1.144415034	1.05943567	1.180320946	1.034002332	
Prestw-1472	Hexachlorophene	B	L5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.047600616	0.742339485	0.714628243	0.640484234	0.593280842	
Prestw-1473	Estradiol Valerate	B	M5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.029653641	0.98116645	0.953923059	0.988175676	0.924026064	
Prestw-1474	Chloroxine	B	N5	BSF018293	BSF018297	BSF018301	BSF018305	0						1.006273807	0.880687868	0.88409126	0.960726351	0.870177061	
Prestw-1475	Oxacillin sodium	B	O5	BSF018293	BSF018297	BSF018301	BSF018305	0						0.932047643	0.827000169	0.897082183	1.134572072	0.88292781	
Prestw-1476	Amcinonide	B	P5	BSF018293	BSF018297	BSF018301	BSF018305	1						0.563471847	0.623893348	1.108291727	0.924127252	0.749368047	
Prestw-1477	Penicillamine	B	A6	BSF018293	BSF018297	BSF018301	BSF018305	0						0.951072948	0.94091411	0.987473845	1.116272523	0.965077091	
Prestw-1478	Rifaximin	B	B6	BSF018293	BSF018297	BSF018301	BSF018305	0						0.932521559	1.03858918	1.109221942	1.03392455	1.088692098	
Prestw-1479	Triclosan	B	C6	BSF018293	BSF018297	BSF018301	BSF018305	0						0.996664998	0.826776246	0.836610083	0.722832207	0.781102729	
Prestw-1480	Racepinephrine HCl	B	E6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.000167852	1.037541222	1.044845939	1.070523649	1.027735249	
Prestw-1481	Cyclophosphamide	B	F6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.045334064	1.070825088	1.029378724	0.942426802	0.996903743	
Prestw-1482	Valproic acid	B	G6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.019165684	0.927639974	0.919555265	0.82347973	0.836392745	
Prestw-1483	Fludarabine	B	H6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.004975691	0.993347843	0.988069402	0.979025901	1.022161159	
Prestw-1484	Cladribine	B	I6	BSF018293	BSF018297	BSF018301	BSF018305	1						0.182890191	0.024506097	0.142191242	0	0.099694801	
Prestw-1486	Cortisol acetate	B	J6	BSF018293	BSF018297	BSF018301	BSF018305	1						0.735290272	0.728966823	1.006646648	1.03392455	0.803880776	
Prestw-1487	Mesna	B	K6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.044482389	1.08619514	1.040811404	1.024774775	1.01348756	
Prestw-1488	Penciclovir	B	L6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.05624099	1.096101479	1.040019342	0.914977477	1.047076096	
Prestw-1489	Amifostine	B	M6	BSF018293	BSF018297	BSF018301	BSF018305	0						1.00274348	0.963834835	0.971198025	1.052224099	0.914601109	
Prestw-1490	Nalmefene hydrochloride	B	O6	BSF018293	BSF018297	BSF018301	BSF018305	0						0.988711459	1.034352563	1.046345193	1.03392455	1.086127142	
Prestw-1491	Pentobarbital	B	P6	BSF018293	BSF018297	BSF018301	BSF018305	0						0.954294201	0.922418098	0.970407639	1.079673423	1.043202345	
Prestw-1492	Lamotrigine	B	A7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.01056652	1.041097114	1.03416064	1.088823198	1.031507932	
Prestw-1493	Topiramate	B	B7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.045217302	1.107467794	1.053433289	0.99732545	1.054690701	
Prestw-1494	Irinotecan Hydrochloride	B	C7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.02750385	1.028521616	0.997474476	0.896677928	0.947589723	
Prestw-1495	Rabeprazole Sodium salt	B	D7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.07863865	1.001892732	0.931596993	0.860078829	0.86599996	
Prestw-1497	Ambrisentan	B	E7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.030457237	1.153380898	1.118659932	1.03392455	1.122639803	
Prestw-1498	Camylofine chlorhydrate	B	F7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.075891314	1.076441068	0.997324424	1.024774775	0.992467028	
Prestw-1499	Fomepizole	B	G7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.03516205	1.021266522	0.989846552	1.107122748	0.927741941	
Prestw-1500	Voriconazole	B	J7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.093591029	1.105837636	1.011304897	0.933277027	0.976529637	
Prestw-1501	Fenipentol	B	K7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.103399021	1.054595172	0.964429277	0.951576577	0.893897842	
Prestw-1502	Acamprosate calcium	B	L7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.158675431	1.148320246	0.991702239	0.887528153	0.933709349	
Prestw-1503	Diosmin	B	M7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.046570365	0.966763743	0.918221416	0.896677928	0.843940895	
Prestw-1505	Valacyclovir hydrochloride	B	N7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.037188211	0.938621142	0.902369152	0.860078829	0.901567218	
Prestw-1506	Mizolastine	B	O7	BSF018293	BSF018297	BSF018301	BSF018305	0						0.953401316	0.861081199	0.907489874	0.878378378	0.880683925	
Prestw-1507	Acefylline	B	P7	BSF018293	BSF018297	BSF018301	BSF018305	0						1.085946565	1.125784668	1.038916883	1.052224099	1.020123299	
Prestw-1508	Ibutilide fumarate	B	A8	BSF018293	BSF018297	BSF018301	BSF018305	0						0.946828314	1.015175825	1.073079831	1.024774775	1.044802902	
Prestw-1509	Deflazacort	B	B8	BSF018293	BSF018297	BSF018301	BSF018305	1						0.509376792	0.55980668	1.118015602	0.814329955	0.749970167	
Prestw-1510	Dolasetron mesilate	B	D8	BSF018293	BSF018297	BSF018301	BSF018305	0						1.035752728	0.950184509	0.9103273	0.914977477	0.912379252	
Prestw-1511	Aceclidine Hydrochloride	B	E8	BSF018293	BSF018297	BSF018301	BSF018305	0						1.012819336	0.958998105	0.95259799	0.942426802	0.880769202	
Prestw-1512	Abacavir Sulfate	B	F8	BSF018293	BSF018297	BSF018301	BSF018305	0						1.015133967	1.077632337	1.055795297	1.143721847	1.021773862	
Prestw-1514	Darifenacin hydrobromide	B	G8	BSF018293	BSF018297	BSF018301	BSF018305	0						1.005470211	1.081152401	1.077470867	1.20777027	1.089821121	
Prestw-1516	Levalbuterol hydrochloride	B	H8	BSF018293	BSF018297	BSF018301	BSF018305	0						1.049029231	1.024965724	0.971120275	0.924127252	0.980029378	
Prestw-1600	Aprepitant	B	B9	BSF018293	BSF018297	BSF018301	BSF018305	0						1.059036404	1.131526045	1.060107545	0.924127252	1.063251031	
Prestw-1601	Pinaverium bromide	B	C9	BSF018293	BSF018297	BSF018301	BSF018305	0						1.06244997	1.065029969	1.005216181	1.052224099	1.012961725	
Prestw-1602	Indatraline hydrochloride	B	D9	BSF018293	BSF018297	BSF018301	BSF018305	0						1.090768141	1.233804965	1.123286501	1.070523649	1.172339141	
Prestw-1603	Pemirolast potassium	B	E9	BSF018293	BSF018297	BSF018301	BSF018305	0						1.039447895	1.091488672	1.047291006	1.070523649	0.990488305	
Prestw-1604	(-)-Emtricitabine	B	F9	BSF018293	BSF018297	BSF018301	BSF018305	0						1.057649	1.065101624	1.004714713	0.988175676	0.957508962	
Prestw-1700	Histamine dihydrochloride	B	B10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.041927366	0.992810429	0.953814397	0.814329955	0.894711194	
Prestw-1701	Clopidogrel	B	C10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.045210434	0.899201795	0.866525343	0.860078829	0.769832203	
Prestw-1702	Trimetozine	B	D10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.036776111	1.009318008	0.967298657	0.887528153	0.93506339	
Prestw-1703	1,8-Dihydroxyanthraquinone	B	E10	BSF018293	BSF018297	BSF018301	BSF018305	0						0.99135577	1.028145426	1.041355154	1.162021396	1.013670726	
Prestw-1704	Desonide	B	F10	BSF018293	BSF018297	BSF018301	BSF018305	1						0.586618157	0.634596852	1.087195183	0.896677928	0.726965411	
Prestw-1705	Diatrizoic acid dihydrate	B	G10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.0335892	1.110342961	1.086126202	1.006475225	1.092640924	
Prestw-1706	Donepezil hydrochloride	B	H10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.050375426	0.936149036	0.889232953	0.914977477	0.838610692	
Prestw-1707	Doxapram hydrochloride	B	I10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.013932008	1.08845228	1.083899995	1.180320946	1.055729925	
Prestw-1708	(R)-Duloxetine hydrochloride	B	J10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.037414866	1.072921004	1.032373165	1.107122748	1.075482226	
Prestw-1709	Estramustine	B	K10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.05677672	1.014038298	0.96243665	0.960726351	0.944501049	
Prestw-1710	Ethoxzolamide	B	M10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.03156304	1.042682486	1.014764505	1.006475225	0.976571175	
Prestw-1711	Felbamate	B	N10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.031858378	1.122712449	1.093085359	1.006475225	1.084304617	
Prestw-1712	Flumethasone pivalate	B	O10	BSF018293	BSF018297	BSF018301	BSF018305	1						0.541163475	0.60717976	1.127769905	0.914977477	0.745309297	
Prestw-1713	Fenoldopam	B	P10	BSF018293	BSF018297	BSF018301	BSF018305	0						1.069771622	1.137052457	1.069488944	1.088823198	1.026238267	
Prestw-1714	Adapalene	B	A11	BSF018293	BSF018297	BSF018301	BSF018305	0						0.906050972	0.992586506	1.100429342	1.152871622	1.113153318	
Prestw-1715	Algestone acetophenide	B	B11	BSF018293	BSF018297	BSF018301	BSF018305	1						0.895727855	0.817819339	0.911953091	0.988175676	0.884714272	
Prestw-1716	Altrenogest	B	C11	BSF018293	BSF018297	BSF018301	BSF018305	0						0.93206138	0.81859859	0.879351618	0.979025901	0.855440551	
Prestw-1717	Aminacrine	B	D11	BSF018293	BSF018297	BSF018301	BSF018305	0		1	1		1	0.871530689	0.52627202	0.616272608	0.750281532	0.498487023	
Prestw-1718	Amlexanox	B	E11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.001843727	1.040434303	1.046453574	0.979025901	0.970864078	
Prestw-1719	Amorolfine hydrochloride	B	F11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.018980238	0.992479023	0.970017994	1.107122748	0.982805128	
Prestw-1720	Anagrelide	B	H11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.076756725	0.998283099	0.927408431	0.933277027	0.893590018	
Prestw-1721	Avobenzone	B	I11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.0431568	1.103786505	1.057225393	1.006475225	1.074325092	
Prestw-1722	Azatadine maleate	B	J11	BSF018293	BSF018297	BSF018301	BSF018305	1						0.750421227	0.732513758	0.996715438	1.043074324	0.804411699	
Prestw-1723	Benzoxiquine	B	K11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.028046449	0.95481523	0.932712024	0.99732545	0.941194096	
Prestw-1726	Cefpiramide	B	L11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.038197857	0.94227556	0.916737438	0.951576577	0.922401727	
Prestw-1727	Cefpodoxime proxetil	B	M11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.0331771	1.048208898	1.014718159	0.860078829	1.009944868	
Prestw-1728	Cefprozil	B	N11	BSF018293	BSF018297	BSF018301	BSF018305	0						1.075417398	1.131481261	1.049031914	1.070523649	1.01721586	
Prestw-1729	Ceftibuten	B	O11	BSF018293	BSF018297	BSF018301	BSF018305	0						0.993581112	1.140608349	1.143672578	1.043074324	1.235792999	
Prestw-1730	Cefuroxime axetil	B	A12	BSF018293	BSF018297	BSF018301	BSF018305	0						0.993567376	0.981488898	0.992025376	0.960726351	0.958128927	
Prestw-1731	Zoledronic acid hydrate	B	B12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.048156952	0.96972848	0.927924727	0.979025901	0.891919546	
Prestw-1732	Tolcapone	B	C12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.037469813	1.026040553	0.990835305	0.99732545	0.933350069	
Prestw-1733	Nitazoxanide	B	D12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.055306895	1.012506667	0.955530653	0.951576577	0.92161626	
Prestw-1734	Rasagiline	B	E12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.061914239	1.000199877	0.941804307	1.043074324	0.879302001	
Prestw-1735	Valsartan	B	F12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.083089336	1.130424346	1.042514327	1.015625	0.995019902	
Prestw-1736	Irbesartan	B	G12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.073700313	1.058070452	0.988281324	0.969876126	0.959314704	
Prestw-1737	Indinavir sulfate	B	H12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.070808741	0.991959522	0.922705947	0.896677928	0.90919583	
Prestw-1738	Risedronic acid monohydrate	B	I12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.061612032	1.082639248	1.018109146	1.107122748	1.042165187	
Prestw-1739	Nevirapine	B	J12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.033596069	0.986845129	0.959102445	1.162021396	0.950701112	
Prestw-1740	Besifloxacin hydrochloride	B	L12	BSF018293	BSF018297	BSF018301	BSF018305	1						0.728160933	0.751609883	1.041648137	0.80518018	0.776122295	
Prestw-1741	Loteprednol etabonate	B	M12	BSF018293	BSF018297	BSF018301	BSF018305	1						0.58333509	0.638779728	1.109120987	0.951576577	0.796675812	
Prestw-1743	Dofetilide	B	N12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.074943483	1.0334927	0.957565189	0.99732545	0.943933048	
Prestw-1744	Tolterodine tartrate	B	O12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.04683823	1.129663009	1.079243853	0.914977477	1.083063427	
Prestw-1745	Cisatracurium besylate	B	P12	BSF018293	BSF018297	BSF018301	BSF018305	0						1.056357751	1.058760134	0.996850771	1.024774775	0.954335287	
Prestw-1746	Lodoxamide	B	A13	BSF018293	BSF018297	BSF018301	BSF018305	0						0.996520762	1.045906973	1.04821234	1.015625	1.056182343	
Prestw-1748	Nateglinide	B	B13	BSF018293	BSF018297	BSF018301	BSF018305	0						0.995112753	1.099281181	1.107449516	0.924127252	1.115330417	
Prestw-1749	Silodosin	B	C13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.019158815	1.027016856	1.010844577	0.914977477	1.00949611	
Prestw-1750	Terbinafine	B	E13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.007963419	1.018857114	1.0046156	0.905827703	0.96870371	
Prestw-1751	Brimonidine L-Tartrate	B	F13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.017984329	1.029309824	1.007788789	0.951576577	1.005223289	
Prestw-1752	Epirubicin hydrochloride	B	G13	BSF018293	BSF018297	BSF018301	BSF018305	1						0.23618165	0.220769841	0.979338428	0.530686937	0.304140622	
Prestw-1753	Tegafur	B	H13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.018403298	1.1565606	1.136532518	1.198620495	1.134805719	
Prestw-1756	Lofepramine	B	I13	BSF018293	BSF018297	BSF018301	BSF018305	0						0.992791253	1.11095203	1.11820859	1.079673423	1.166521264	
Prestw-1758	Pantoprazole sodium	B	J13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.041989182	1.11242992	1.072466093	1.097972973	1.103231324	
Prestw-1759	Valdecoxib	B	K13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.013849587	1.048011846	1.033865888	0.969876126	1.035744776	
Prestw-1760	Tegaserod maleate	B	M13	BSF018293	BSF018297	BSF018301	BSF018305	0						0.931360809	1.079235623	1.159966886	1.125422297	1.221047892	
Prestw-1761	Rizatriptan benzoate	B	N13	BSF018293	BSF018297	BSF018301	BSF018305	1						0.657540649	0.710632034	1.091193587	0.905827703	0.827115904	
Prestw-1762	Ezetimibe	B	O13	BSF018293	BSF018297	BSF018301	BSF018305	0						0.927116174	1.014289091	1.089301852	1.180320946	1.139312805	
Prestw-1763	Actarit	B	P13	BSF018293	BSF018297	BSF018301	BSF018305	0						1.000950843	1.031746103	1.027064501	1.088823198	1.015242426	
Prestw-1764	Nelfinavir mesylate	B	A14	BSF018293	BSF018297	BSF018301	BSF018305	0		1	1	1	1	0.849146764	0.196281657	0.234737625	0.027449324	0.304872296	1
Prestw-1765	Latanoprost	B	B14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.042147153	0.989147054	0.960672578	0.969876126	0.9348873	
Prestw-1766	Benidipine hydrochloride	B	C14	BSF018293	BSF018297	BSF018301	BSF018305	0						0.991424453	0.977744911	0.989017264	0.869228604	0.919654205	
Prestw-1768	Triclabendazole	B	D14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.074909141	1.125453263	1.051886649	1.152871622	1.033387622	
Prestw-1769	Enalaprilat dihydrate	B	E14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.053617283	1.041168769	0.983009178	1.006475225	0.93204385	
Prestw-1770	Perospirone	B	G14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.01437845	1.021768109	1.011468964	1.152871622	0.966072331	
Prestw-1771	Carmofur	B	H14	BSF018293	BSF018297	BSF018301	BSF018305	0						0.90854418	0.764346605	0.840407453	0.933277027	0.814014903	
Prestw-1772	Ampiroxicam	B	I14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.04361011	1.070162276	1.023302073	1.152871622	1.035342086	
Prestw-1773	Ipriflavone	B	J14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.109134086	1.054935535	0.952592401	0.960726351	0.878259611	
Prestw-1774	Nifekalant	B	K14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.072161805	1.083400585	1.015873212	0.979025901	0.964413941	
Prestw-1775	Lomerizine hydrochloride	B	L14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.05963395	1.086750468	1.018406012	1.052224099	0.938951095	
Prestw-1776	Phenprobamate	B	M14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.073988783	1.064008881	0.991116046	1.052224099	0.978067028	
Prestw-1777	Trimebutine	B	N14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.136641792	1.051800617	0.926549466	1.006475225	0.867851147	
Prestw-1778	Troxipide	B	O14	BSF018293	BSF018297	BSF018301	BSF018305	0						1.056316541	1.157115928	1.0998993	1.03392455	1.092754107	
Prestw-1780	Oxymetholone	B	A15	BSF018293	BSF018297	BSF018301	BSF018305	0						0.931985828	0.905382061	0.98039064	1.125422297	0.99794338	
Prestw-1781	Alosetron hydrochloride	B	B15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.05102105	1.06247725	1.010467458	1.015625	0.954489453	
Prestw-1782	Ritonavir	B	C15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.063796165	1.17159029	1.10237746	0.924127252	1.095807263	
Prestw-1783	Palonosetron hydrochloride	B	D15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.070849951	1.13727638	1.059604533	0.951576577	1.024995096	
Prestw-1784	Ubenimex	B	E15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.02803958	1.076360456	1.049854887	1.097972973	1.028054676	
Prestw-1785	Phenothiazine	B	F15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.078954594	1.060291765	0.981204675	0.951576577	0.910545895	
Prestw-1786	Enrofloxacin	B	G15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.030992967	0.970731653	0.94294088	1.061373874	0.971606604	
Prestw-1787	Homoveratrylamine	B	H15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.090678853	1.080104443	0.989375083	0.942426802	0.920423423	
Prestw-1788	Milnacipran hydrochloride	B	I15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.077374876	1.049050847	0.977607554	1.079673423	0.975710731	
Prestw-1791	Pregabalin	B	K15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.103364679	1.062557862	0.976504018	0.942426802	0.940684081	
Prestw-1792	Pidotimod	B	L15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.13317328	1.210024377	1.069995593	1.125422297	1.061813103	
Prestw-1793	Raltitrexed	B	M15	BSF018293	BSF018297	BSF018301	BSF018305	0						0.245344018	0.026682626	0.11352725	0	0.119759215	
Prestw-1794	Pemetrexed disodium	B	N15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.074737433	1.100812812	1.011607686	1.024774775	1.006148736	
Prestw-1795	Mupirocin	B	O15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.066261899	1.110889332	1.050537276	1.097972973	1.089787907	
Prestw-1796	Delavirdine	B	P15	BSF018293	BSF018297	BSF018301	BSF018305	0						1.023588895	1.06409845	1.034753663	1.070523649	1.090543065	
Prestw-1797	Grepafloxacin	B	A16	BSF018293	BSF018297	BSF018301	BSF018305	0						0.932494085	0.979061577	1.045431463	1.107122748	1.03208252	
Prestw-1798	Mirabegron	B	B16	BSF018293	BSF018297	BSF018301	BSF018305	0						0.995366881	1.032937371	1.042778048	1.006475225	0.998150651	
Prestw-1799	Tigecycline	B	C16	BSF018293	BSF018297	BSF018301	BSF018305	0						1.031240227	0.95979527	0.948634243	0.896677928	0.884023668	
Prestw-1800	Zolmitriptan	B	F16	BSF018293	BSF018297	BSF018301	BSF018305	0						0.963999167	0.871596608	0.912294445	1.03392455	0.871501927	
Prestw-1801	Ciclesonide	B	G16	BSF018293	BSF018297	BSF018301	BSF018305	1						0.558121409	0.5519873	1.006260306	0.951576577	0.682756672	
Prestw-1802	Darunavir	B	H16	BSF018293	BSF018297	BSF018301	BSF018305	1						0.622649475	0.636459889	1.02091611	0.924127252	0.73317301	
Prestw-1803	Methicillin sodium	B	I16	BSF018293	BSF018297	BSF018301	BSF018305	0						1.080032924	1.015310179	0.943164156	0.905827703	0.897026083	
Prestw-1804	Nelarabine	B	J16	BSF018293	BSF018297	BSF018301	BSF018305	0						1.03880914	1.102111563	1.066097062	1.024774775	1.113702414	
																			
																			
																			
																			
																			
																			
																			
																			
																			
